text,label
hh yazntouar,2
a mon avie brnemej 3and man9olek lezem nchoufouh w intab3ouh 3ala 5ater el inssen i3ech w ichouf fel 3jab et en meme temps yetrabab w yet3alem,1
habat taswiret 3zizi hedeka eli deyemlek hh,2
mela toumouh kol tofla twali kifk mathala athika t5dm ala roha wnti 93at kn tnabr,2
oh samara marhba bik f maroc,1
la3ba seiihla thana,0
elf mabrouk,1
rabi m3ek tunis thib rajil kifik,1
allah yar7mou w yn3amou,1
3ala aÿ nowab tatahadaton fok hh,2
malla 7ayawen ya7ki 3la rajel howa taw bid rabbi 9allou chi5 barra wahef,2
bravo marzouki ca c est l islam,1
ekhiih zanatir,2
tfouh alik wala alaa chebbi wala kanetik matahyewich akal haja titkal fik wfih houuthela,2
rabi yechfih wey3afih,1
c magnifique mai jit ma5ir chway stanina barcha nchallah marbou7a w nchallah tkoun fi mostawa intitharat w mati5thilnech,1
barcha fan,1
winek nidal,1
jarbouha vites 25,2
ouinou el khitab elli 3maltou fi kolliet eteb fi essfa9ess,2
ahessen intideb ken tjib edaraji mla3bi ghoul,1
aid mabrouk inchallah bi ettawfik fi kol alhayet,1
makhyebha w makhyeb tbi3etha mara mandherr,2
rabi sahel inchalah,1
ba3d dohouro fi liman yajro fakat hasit inno slim riehi insen sadak wkima kal law ken ja and esiesiyin li ynefs fihom ai preuv ala innou masdar tharwto machkouk fih raho mastanewch hata lahda bech ykarjouha ena bech nsawatlo fil intikabet riasia wnchala ykoun kad lmasoulia wyi3awn lebled walaw bilkalil,1
j adorr,1
moch mta3k style de music hedha,1
slim erryehi à l enfer,2
hana nestanou tawlet la7kya ya president,2
haya a3mlou jaime 3ale paje joker clubistes secture djerba plz jaime,1
a7san e5tiyar,1
tounis madem feha nahdha matkoumilha hatta kayma sayeb 3lik m lougha,2
alors vous attendez quoi,2
nchallah sera installer à el fahs,1
m3alam slim rya7i domta 3o9da l kol dandouk w yezina men tabdil les entraineurs taw nsalouha inchellah,1
amin walha ach ta3mel fel page mta3 jam3eya layn t9ale9 fel jmou3,2
idafitou fi gharbi ya slim hh,2
rabi m3ak w jam3iya kolla m3ak,1
lidara lidara lidara,0
bahbar mnayek farragh elpark men ouled ca bech youalli m3allem 3assamsara,2
lawled lazemna na3mlou 7amlet ca tv,0
i got it from my mama,0
jaime lel page,1
bnjr m3alem brabi chofelna arr gauche pwisq ma3andnech la titulaire la remplacent w attaccant s7i7 karl max,1
3issabett ya9wa hlihom rabbi 7sebia allah w na3ma el wakiil fihom,2
ok ene sajelet,1
vraiment bakanii rabi iychafilk mimtik wiytawelk fi 3morha wiybarek fik salutation min alger,1
bonne contuniation wrabbi yba9i nesseter,1
lirijall lalma walilkilab nabih rabi ekoun ema3k,1
allahu akbar,1
chnouwa lgwach ly ala wjh el miss aandhech mreya f dar,2
hh d,0
bech yjibou essid m en widhnou,2
e7ki 3ala 7ezbek yamsatek wenahdha dima fel3aleli,2
hh mal9ach wa9t bich yebni mourakeb bich yebnih bidih,2
 tendance au maroc,1
alef mabrouk yetraba fi 3ezkom inchalah,1
azbi azbi ach mazel eja nikna 5iir,2
bravo slim riahi ani sahli etoiliste nkollek vraimant yaatik essaha wassel bech tnadhef el koura mel khommej,1
bientôt les 3m vues je l écoute en boucle jour et nuit ahssen ghneya tounsia,1
chnouwa slouma ghadhouk hal mojermin wala lima i9oul sidek le baji eddag ja fi derbala,1
slim ym3alem,1
hh meddah,1
bellehi hather badanian,1
hh ya m3allém ya m39adhém,1
ennadha theb teltef ala thawra et tnakrou li ahdef ethawra ana enfakerhom elli ethawra kamou beha elbatalla mouch ennahdha,2
aboonné f chaine mte3yy jddiida hna taarjaalk bl wa9t,1
3afate libyaa,2
chneya hetha ya nes rahi tounes za7 tounes elli kenet mithel ya7kiw bih nes wfi 3id el jomhouriya bethet,1
bella y a toflaa o nchallh f rôle jdid courage,1
bellahi koule rabi yarhmou w saibna min yheb lefriki wella ghirha rajel mat rabi yarhmou winti tahki kan maghroum bil lefriki aleh kan ja yheb equipe okhra matkoulech hadha chouia fairplay bellahi w yeziou mil a3tfa,1
lotfi les hommes w za3im rojoula mawakif,1
4neya raw3a 3ejbtni w,1
chnowa 3maltou li cha3b ettounsi w intouma nhar l kol tikthbou 3lina yé milliardaire,1
berjoliya klemek shih ya slouma allah 7haleb atheka had mo5ou wbinetna kathrilha elmarzou9i kifech rais ymathel dawla kemla yochreb fou9 5hedmtou,1
ya3tih sa7a,1
blidaa jedaa,2
3malet vue w ndemet d,2
sami fihri waggif 3lihom sne hh chbeb bourjoulia,1
bravo aid said,1
jonjon wlhy aal régi tjyb rouhk,1
bravo ya m3alem nchalah dima mnawer,1
brabbi chbih mafamech 7atta 5bar s7i7 za7 za3ma za3ma page officiel winou sur htv,2
deyem rabi,1
t9oul mosalsél torki,2
ma howa hokm alkatel fi ramdhan allah yerhmou w rabi ysabar ayeltou,1
3achet tounes 7orra mossta9ella bravo si slim a3tina barnamej el2eti7ad alwatani el 7or w chnawa machari3ou,1
sellefni mleyen bech twalli menna wé ileyna,2
entreneur kbir mochkelta impolie,2
labès labès mazèl bakri,1
jaime qui aime bizerte,1
ben garbya ya erkise w ala ensite ya lahase13 j etnawhe ala ben ali w trabelsia karhom ehtoko emahom ya kameje bastardo,2
kolha z3am kan fl klam wlfe3l yjibou rabby ye5i tawwa fe9tou elli tounes f 7aala w fa9r w w etc sa7a noum w yezziwna ml klam inty comme un homme d affaire ch 9addemt lebladek 9addah mn mawton cho8l fl blayes lmzamra t5addem 9addah t5alles fl 3am 3la tharewtk enk tkoun korza moush 3ib mais l3ib lmotajra b nes elli ma tekseb welou,2
allah yarhmou w elbarka fikom,1
lotfi dégage yezik,2
tounsi ta7ane fi tab3ou 7acha rjel,2
maw kolna le aad,2
viva ess,1
troo belle bayouta,1
rchouda ya m3allem,1
j adore le concept,1
taw ta5rawlou fih,2
kamel haka bikch mastamah wenti maset ama leghneya super,2
mzelt chedda rouhk hh,2
bravo walah khater fi ay lahdha ynajmou yetkhalew alik surtout chaîne kima el hiwar,1
bara 7ech,2
inta ahsin minhom kif thib etwansa ilkol,1
rabi m3ek mezelne raw akter mm heke mdeeme clubistie yrokou fi noum,1
b9oderet rabbi chedda w tzoul,1
bonn anniversaire,1
d3awetek ya 5alti bahija,1
haja behya lkolna twenssa ou jabry ken jabry fy mokhou mkashakh,2
aa le baz moch labess bara chof tbib belekchi tatlaa walit metrobi,2
hh merci si slim 3le t7inek,1
3lina wa3lik si moncef,1
a7na fa5ourin bel fekr wetha9afa elli 3andek mr moncef,1
brabi samhni flousek lkol w 7eret f montant ili talbouha j croit pas j confiance o joyrnaliste jamai hed tlab floussk w ili t3ada sdamna lness lkol 5ater tnajem ness lkol tektheb w tfalim ila om w bou 5asrou kebdethom point a la ligne yeziw men tnoufig 3la tunis bellehi zawali houwa ili mcha f sagine w siyesa mouch lik slim ihtem b machri3 o moins t5adem awled bledk ki manjmtech tongodh bnaya hamha wahid t3ich mais 3ind rabi 5ir allh yarhmaha ani mayhmnich w3oud b machari3 ili t3det lbareh bgader matdamret ki rit om w bou loujayen 5ter denia w rabi ydhaweg nes lkol jar3et el mout hamdelh lkolna liha,2
rabyy maak,1
ya lit twansa lkol yetnegchou kif ha zouz,1
slim watek el rose yasser hlou 3lik,1
inti zeda ye slouma ye behi,1
bravo w vive ca wil bajbouj président,1
nkabrou feha wa hia sahla barcha hadhiaya saf7it msr slim rya7i raeis lefriqui wa raeis 7ezeb siyassi houwa 7our chnouwa yektib fi page mte3ou loukan ktib 7aja t5ous jam3iyetna tnajmou tjawbouh wa ta3tiyou raykom wa kiyektib 7aja t5ous 7ezbou wa hadha min 7a9ou mouch lazem bech na3tiyou rayna 5atyetna siyassa a7na 3anna jam3iya hadhika 9bal kol chay manas2el kan 3laha ma vie club africain,2
hh mtfehmin fi b3adhhoum ye kdhbou,2
vraiment il faut dis merci à les joueurs qui ne sont pas acceptée l grève comme kaled korbi acherf zitouni agerbi yakoubi hadadi karl max tka dridi gali mechergui,1
mabrouka alik ya slouma,1
opinion hichem mechichi a le profil d un haut fonctionnaire auquel il sera difficile de prêter des ambitions pol,2
arwa 3ziztyy rak 3saal mtsm3 klmm 7ad we eki 5l9t rabi ama houwa wlhh lhou 3bd 5tr ki 9lha mch yfdlk snn n7bk nmouut 3lik ruu7i,1
inchalla rabi yichfihe wlh mama mili sem3et ou hiya tibki,1
off m 2lazek,2
degag ye far5 m3amer,2
speriamo tutto aposto per te e tua mamma sei un grande,1
rabi yahfadha,1
j aime 9bal menasma3ha,1
arjil wahid fi tounis hedha karhom ya3mloulou timthal mouch ta7ane fransa,1
enchallah kol 3am w enti 7ay b 5ir said irayis,1
rabi maak w ekdem ala rokk rabi maak vive ca,1
yecer hakka,1
chnouwa jdid fi ca svp,1
si slim el foot aichek,0
louah ybi3 fihom ach da5lou fihom y7ebb y3awen ymedd men jibou walla ybi3 darou,2
vive slime vive ca vive nidaa tounes,1
mi7lakom bisous la rayou,1
ena nhebek t3awini,2
t7ya tounes,1
 a7la,1
ma7lek 7alouma bo zinek,1
ekaseba tekseb weta7ana te7seb chbikom kontou msakrin efamkom weflouskom tetsra9 dodém 3inikom taw 7alitou famkom etlhew fi rwe7kom 5ali enés terdem 3ala rou7a ok,2
shiha hkyat chihab elili ou nn,1
merci beaucoup president merci bcp si slim,1
rabbi y3inkom,1
mela wahra fik ken twli rais tunis tod5il il teri5 awel mara rais iched zouz dowel tunis l éfri9i,1
il 8annouchi bda yifhim illi il tounis rjelha kima hattouh al korsi inajmou inahhiwah w klemou il berah ki klem ithib il majrou7,2
rak 3sal sinya,1
salouma ya me3alem,1
brabi jma3a mourda betnbier yesktou 5i3,2
rabbi m3ak yal merzou9i,1
barvo ya slim ya ma3lam rak wahdk fi tounes,1
lefrii9 ya dawla jomhourha dima m3aha w mal3blna b si faln w e7tou fi 9lobhom ejowarett tawa ejbouha 9odrett rabii el bououlla matbatt kan fel beb jdide el 9asba,1
nchallah ya3tti l jam3ia et kolna wra club africain li5ir,1
ogetlou zok omhomm lkol,2
a7sen 7atta howa bkoullou fdhaya7 letwensa raddouna fha7ka fi wost la3rab w fi l3alem,2
slim ryé7i awel we7éd fi denia nék 7amdi méddeb b kaf,2
betawfik nchalah,1
biroh bi dam nafdik ya lifriki,1
hedha berasmi andou mawhba kamal haka yeser hlowin ghneeyetk,1
3andikch un million w 7arra98ni min tounis brass ommek ya slim,1
nchallah marbouha président,1
sara film li 3amlinou l koul mil lowel,2
ystanbtou f chare,2
3idk mabrouk ya m3adhebhom,1
3arefna bemardh elgadafi ya mridh na7i erajel min mo5ek,2
bonjour nestannew fi surprise ya slouma,1
mala mostaweyet 5itt,2
c touchant c un plisir kayn whd haka rabi ychafilo mimto nchallh wlh bakani rabi ychafihom,1
les parents peuvent etre plus présents avec leurs enfants pour les entourer bel dfa de l islam wel chari3a kan erjal ine7iou chwaia 9ahwa et koura et yetelhaw bi sgharhom khir et kan nsa tna9ess chwaia el mousalsalet wel doulich khir ma ndourouch 3al 7oukouma kol chai nwa7louh fi rassha,2
lflouss éli techri bihom fil mle3bia yekflou jami3 aytem tounes w yeridou jmeylia new york,2
ama kif houwa seket 3alli sayer ywalli ken ta7an lil nahdha,2
bravo amani,1
mt9drsh tfhem khes tkon high much luv from,1
rabbi yarhmou w ysabber ahlou,1
brabi yeziw blé tach7it 9oul tkalmou f prof béch yzidilkom f notét en fi9ou rahou slim riahi mahowéch expert fl foot fama idara te5dem w ta3rif chnowa 3léha na7na 3lina taw b skét w mba3d no7kmou plz wike up w lclub fou9 nés lkol,2
jumia cardi b,2
barnamej kayr a5la9i,2
alla yarhem chouhadeana wyehmi bledna,1
his last name says it all lasrem allah yar7mou,1
ya m3alem ya weld jam3iya,1
cpr nchaalah zina w nchalah marbou7a,1
ye5i inta rajel rajel wala machkouk fih,2
habibi rabi m3ak,1
w bjah rabi ya mariem madhabik bel flous eli andek techri chewaya torbiya khatrek yaser mich motrobia akeka t9oul ala karim w amir tbarkalah ala 9elit torbitek y,2
eb3ath echa3b ynayek w telhelna b ca ya m3alem,2
so beautiful my dear,1
slim a7na m3ek madmek jm3ytna am2na fi idyek w mdalalha,1
j adoor,1
toujours fidèle n7ebbek hakka l3a9liya,1
wlh nmout wou naref 9adech lamm men like nheb n7ott dislike amma 5sara famech menha lfaza,2
thakka chebelle men thaekka assedde,2
béléhii 3leh il we7ed mech ya3mel teset fil le club bi lef w ba3ed mate9eblou 7ad kounech ili 3indou ma3ref,2
vrement nchalla tkoun enti fel 7oukouma ejeya famech matet7asen wad3eyet lbled we enti e5dem we na7na m3ak b9odret rabi,1
bahya minik hadhi wallah 9olt 7a9,1
a dieux hugo,2
wahdek ya kafon,1
barra twalha bi dhabdhabet 5ir,2
le plus grand monsonge c est slim riahi kalloukhh,2
omg dislike w il taw le fas5 il video,2
lee 3izza lil3arab illa bil kods wa ghazza,2
hh 9wia minik ya slouma ya m3alim,1
frou5 sayeb 3lik menhom kima 9olet,2
top frrestyl 5outi merci,1
like wow,1
a7san rad si slim howa el3amal w el3amal bech narej3ou lel podiom w ensaktou ennabara elli may7ebouch elkhir le ca,1
3lina w 3lik ye rayes,1
tawa kont na9ra fi page mosaique fm elli ibrahim chnihi bech yo5rej wallahi mani fehem chay jam3ya de5la fi 7itt fahamni kifech t5rej le3eb 3andou 5ebra wenti 3andek champions league w t5alli 3bed 3morha ma la3bet fi l afrique wallah 8riba nchalah tatla3 intox,2
lah ykhlik lmimtak oykhliha liik,1
rabi yahdihom,2
ntii pour koi contre kais saied,0
mala bazoula,1
lezem fi a9rab wa9et ya si slim,0
bravo taoia hada klem wetchaoier ma3a wahed kaleb lbled lkol klebha,1
hh sidna rabi moch slim,2
n7essha mridhaa,2
ab3ath hom yn,2
parfait parfait parfait fois,1
ama malla sloumahahahaha aman zidhom j ai ans ma ritech mfach5in wjouhom mle5l5a 9ad essnahahahaha aman la t3ef 3lihom w aka bennour w anïs ben mim ma tansehomch enfin vive club africain w tchedoulna menh,2
bonne anne 9a7bti,2
bravo fil dem wallah kotelhom 3eleh si slim slim yezzi,1
nique l media,2
honnêtement lehou sahbi la amelli chahriya riehi,2
hh etorbia bidha ta7ki,2
lmouchtem3 el3arbi mouchtam3 dhoukouri nebdewha m dar omk ki yabda me famesh 3che tkoul besh ntayb haja khfifa lfouln aleh metkoulch founa ki youkhrej fouln ihawes wi raouh makher 0 mte sbeh omou me tkoulou chey ema ki tokhrej foulena o traouh fy nafes lwaket ikoulou aleha hemla o adi youmkoun yesser tekel triha ki tsouheb tfol o tahki maah b tel f lil yechlk beha khouha tahki f tel etel yetkaser oul fb yetfarkes o maandhech lhak tjewbou o def3 ale roha howa ki souheb tofla ijbha tofter mahoum miselch i3arf feha ale oumou o aka lougha madhrouba hedhy lamha ale mo3dhem l3aylt echer3 ey cher3 ki nkoul cher3 nkoul ghaba feha hayweent so menich kaila hacha hata had khater el moujrab tehmzou mrefkou louled aleh methebch chkoun yetmanik ale okhtek ki tabda metadiya o aleh enty tal3bha si lkhra o waw barsha o tarmi barsha klem ale ouhda mais pas khazretlk o ki tjeewbk twali vandam fy dhlam o mathebch tadhrebha o touli loughet bara rak tofla ey hai tofla shnia besh tamel menich besh nkoul eli methebouch lokhtek o omk me tamlouch lbnet enes khatrou me feedch ema besh nkoulk eli jebtek mra o besh tjib mra o besh tkhou mra o besh taadi hyytek lkoul maa mra o ble mra metnjeemch tkoun keeml mahma tkoun lbnet hata ahna andna dakhel feli isir ija nbdew b lebsa manjmouch nemshyw ljme3 b chort o khal3a zeda manjmouch nemshyw lbar fy jeba o khimar mouch haka aleh khater koudem book tnajemsh tokhrej b slip base le mehma ikoun book metfath aleh khater tkadrou lkdar hedhka eli nfarkes fyh men bekry koul blasa o lbseetha kdar erohek o lnes eli deeyrin byk faka lblasa lghtisab kelma kbira barsha mouch koul tofla rakdet maa tfol o hiya sghira b lezma tkoun eghtasbouha mouch tawa ki nedmeet tkoul eghtasebni chkoun kal maahoum ahna le leezm laabed eli ghaltou yetsalhou maa rweehoum baaed yabdew ihelou fy meshkeelhoum oul moughtaseb leezm yethaseeb oul moghtesba leezm tethaseb zeda surtout ki yabdew msouhbin baadhhoum khater ena metaakda eli fama barsha hajet sarou m zouz kbaal lghtisab besh iji nhar oul mouchtem3 yetsalh maa rohou o yetsalh eli oumrou me yetsalh,2
rahet wejha kif chitan,2
lazem el publique y5ales mel charya mt3a el jouer,2
ya3tikom 3asba f zouz,2
sala7 yaweldi gbal mandi3oy,0
pff kili inti ndhif barcha za7 mala nifa9 ili hadha tawa wala i7ib masla7it tunis,2
traji la,2
gj bravoo,1
3leeh zaah wlh chay ybakki radditouha chleka tounes zaah ty 3leeh khafou rabbi wlh 7raam,2
soutek yfata9 ma famech 3lech l auto tune,1
famma explication lel klém hédha sallouma,2
machaallah alaho akebar,1
free klay wlh 7ram 3lik 7abess matarthch le 3douk bakit mimtou mak ki tal3eb matangarech,2
aya mabrouk si moncef,1
a7sen lagta fil clip ki nek getlo ken jet gadi nkamel na3fes 3leh hh,2
brabi ya 3la yizzina mil fdhayeh illi yjik 3andou mochkil bil fdayah ma 3adech t3adih en live,1
raja3 rjeel jam3aya,0
bravooi slouma jam3iia all stars,1
fil enti5abet il baladiya il watani el7or bech yjib nesba hh,2
pkoi ali araidh vous accompagne,2
barcha ness lazemha tefhem we tektana3,2
rabi yosterkom y oussoud lwatan,1
mamstou mala rra,2
allah y barek,1
bravo slim wasil w rabbi ma3k,1
battel el rap ya jabri,2
3lech lé howa izekel sayé mechi l equipe mta3 roussia w fi blaset manjibou makoun njibo clotey,1
semha ya douida,1
rabbi yzidek ya m3alem w weld ca,1
eyy behyy jmal nest7a9ouh,1
rabi fi elyoujod wa enchalah enawar elhak wa yonserna,1
melle5er fama mennés lazém yna7ehom riahi elli houma mehdi miled w mourad 9oub3a w tare9 ben ghorbél dharou le club akther melli naf3ouha,2
il a vite oublier,0
a7na cha3b nyek ken lta3 7achwet fi b3adhna hdhek 3lech b9ina de sfer,2
issam belhadj yahia el 8oneya 9weya barcha,1
troop belle c qu elle palette stp,1
mabrouk el omra,1
bravo cotch,1
kes7aa ya ,1
bravoslim inthibat 9bal kol chay a9wa message lenes hethom braavvoo,1
hala m3ak lmara jaya jib m3ak l arsenal,2
mabrouuk docteur marzouki nchalah bitawwfiik thiikitna fiik kbiira barcha w rabii ma3k,1
ana me3andiche thi9a fi el9atha eltounsi el7ekem will 3edel rabbi,1
si slim un programme pour enfant kima touyour eljana et haja mizayana bsur tt la matineé et apartir de midi yibdaw lesprogramme ect et andi une ideé de programe de voiture kima turbo naksin nes lkol matarafch les arrivage de voiture rien,1
merci a toi de même,1
le plus fort,1
tw ryahi ch3ml hadha jm3ya hlikha wnes nt5betou l3b 3lihim pff,2
wallahi wja3touli 9albi rabi yfathallou omou w yahmihom les ,1
mela g3ar,2
inchala marbouha,1
j adore sanfara,1
bled t7iinn,2
rabi yahdi ma5l9,2
slim riahi 9al bel 7arf el wa7ed in tammet 3amliyet tabdil el 9anoun fi dharf chhar inchallah bech inkounou wara el sitar ou na3lnou 3ala inta5ebet le juin ya3ni in temmet el 3amaliya ou brabbi el maya3rafech ya9ra yarja3 lel makteb ya9ra brabbi yezziw mel tanbir ou tassrib ma3louma ghalta,0
awleed il jam3iya dima awla biiha bravo slouma,1
mabrouk wa alf mabrouk,1
tahya tounes tahya al horrya,1
allah yichfih,1
dawlit likroz ou sitout zawali mcha inik fe jabana,2
nchllah kol 3am wtt b5ir ya ru7yy w i5alihoulik fg,1
3idik moubarek,1
ili 3ejbo film ya3mel j aime,1
andah ya wildi nshallah ba3d 3am willa 3amin taw ya3rfou 9imet liblasa illi kenou feha,1
rabi m3ak f koul chy ca nchala marbou7a 1,1
rabi innajhek we koun fi ounek,1
au moin haw ye5dim 3la rou7ou w el 7kouma lehin ken fi el manassib,1
rabi yafthlolk bayata,1
elfayda etwelha bejam3ia ca amna andk fare7 joumherna,1
l idéal serait de relancer le maillot original le premier elli la3bet bih ejjm3eya c a d elli l3abna bih la premiere mitemps contre lyon a la fois symbolique et tres classe,1
9adéch tékédhebo na7eléf 3alikome mafaméch wa7éd ifalét 7ale9a taw wala 3anedi mane9olék 5ayéb,2
j adore le cadeau,1
t9ach9ich 7nak,2
che3b tounsi chetarhom jouhel yakrho el dine wa yestkhylou methemesh rabi,2
lil nhar sanfour 5hok mn algerian,1
mabroukin a3la jam3ya mahlahom,1
vraiment bravo ou rabbi m3akom bich ta3mlou ma5iir,1
ma3roufa flous ou 5thahahaha min wilde lgadafi w ja yiktheb 3ala ness bwou3oudou elkathba,2
mabrouk l ca,1
ye semii bravoo faj3aane dhiibb w le guetlenouu rabi ywaf9ek inchallah,1
enti zada d5alet lel tari5 club afriqain ya big booss merci w bravoo ya m3alemm,1
admin b3athtlak taswira fil mesg,1
bravo kel3ada boss,1
hatou milliards fc avant de franchir la porte du ca mazalichi,2
t3jbni ki tb9a tclachi f hadik l97ba meriem debagh,2
il a b1fait 7ata tchouf inti likrahib mta3 lidarat ech ya3mlou bihom en plus izwewla ili ta7ki 3lihom ma3andhomch il 7a9 fihom mi chef de service winti tala3 ya5dhouhom w brabi ok3dou kol mara barbchoulou irrajil w farksoulou chniya il 7aja ili ma 3ijbitkomch,1
vive seliana degage ouali,1
koul 3am w inti be5ir,1
sidak sibsi houwa elli tan men jbali taslimou wa marzougui can rafidh wa yzi men kidhib alla chaaib marzougui indhaf insen fi milouin tounsi,2
slim ryè7i fèchel fel sport ou borjouliya 9wiy fi mo5o nekyou 9sar hlèl min 8odwa jèbelkom djabo sketou tnektou raj3elkom thawèdi skitou 5sertou hand saketkom bel statut el habtou tawa martba chrèlkom kar ou skitou makthebech ki 9am 3likom 7am9a hh taraji dawla t z t m,2
si zebi 9alou slim ta7an aa3,2
ama paparazi kan kase7 m3ek,1
allah akbar ra7mat allah 3alih,1
bravoo mortadha,1
3assoula dima,1
slm slim riahi mak t3awin fi zawali w 3awinte barcha fama 3ayla t3ich masaa fiyhyatha rabi w anti ili tnajim thélilhom ha mochkla ili ihebe ya3rife ha 3ayla fach t3ani msakin yod5ile fc wichofe idomare chay sa5ife,0
rabi yahiyk lamthelo we kol 3am we inta hay b5ir we te9der tbeth elfarha fi 9lob kol etounisyin we rabi iwaf9ek,1
tfooh 3lik,2
koul 3am wenti bkhir,1
makech rajel w ma3andik chey manfoukh kif 3adit bel hwa hh,2
el5edma tjib les joueurs yal3bou fi terrain wentom 3likom lba9i ca,1
hh slim ye m3adebhom,1
allouma y a malentendu,2
ye5i mizelet tjeweb 3ala les fan mte3ek,2
baya zardi mara kebira cherfa yeziha men tv ma3ch andeha matdhif w te8ir men se8ar w dima machakelha tunes mahich ne9sa belhi,2
tehia li kol imra2a kediha fi tounis,1
kol 3am w cha3b l 6alia b 5ir,1
génial torbia,1
eyaah wallah farhedtli 3la 9albi ya m3além,1
salemli 3ala riad bennour,0
brabbi regardez ce lien w fahhmouni s7i7 wellé,1
5sartek fsedet,2
il y a beaucoup de choses correctes,1
bon retour boss sami fehri1,1
7lowa ama massatha arbi mezznii,1
hmd w nchalah boutoula fi beb jdid,1
hh sloumaa ma93arr,1
aleh lebled ala garnou mela mandher sakhta ala rasou,2
3ala w 3abdilraza9 mchaw ynaykou nhar a5or,2
ti hak tfakkart élli enty president l club c est bien wallah,2
allah ebarek fik ouynsrek ala men youadik amin,1
nothing to do but taking photos what a shame,2
hada malah win yroh day maah martah off 3jab wlh,2
allah yar7mo ou ya8ferlo,1
bravo kawla klemik s7i7 w rabbi yiwaf9ik,1
j aime lel page belahi,1
machrou3 mta3 siliana raho b 650milliard donc moch fi chhar wala thnin bech yabda yelzmo dirassa w analyse w howa 9rib barcha bech tabda l5edma sur terain,2
frou5 slim era9asa,2
nchallah kol 3am wenty 7ay b 5irr,1
dima tab9a m3alem,1
titre inik ferras berrasmi,1
akahaw rasoulan yétsab diz 3al irhéb lé yé m3alim héthé moch irhéb héthom nés lézim yé9fou 3and 7adhom 5ali ithou9ou 7rarit ilmoslmin is7a7,2
el flous ya sana ouechtati ala khater manetsawerch eli andou krarez bech yejbedlou ala souria,2
mabrok a3lena elkob,1
hak rjel libihm wsalt lil koursi awla biziara min franca ama inta w raisek tlawjou 3la masala7km bit7in,2
ahaba tarajit yoroijona fikrat mofaoithat bayna ragad oi tarajit man ajal tarfi3e fi som narjo tafaton man slim riahi likay la yabtzna ahad,2
mabrouk 3lina mais matensech li2a7na l3abnaa conter jam3iyat th3af wefelboutoula menech 9a3din nereb7o fe jam3iyet lekbira lezem nebniw wenda3mo jam3eya,1
hahahaha 7aletkom met3ba asl lol cab,2
3idek mabrouk patron wenchalah ta9et m3a jam3iya plus et sirtou m3a la3bed ezwewla,1
yayi fi 9amat raw3a,1
b9adech makhdhou lkalb,1
bravoo rachid,1
slim rye7ii fare5 chkoun,2
slim riahi farakh chkouunn,2
d5alt b eesm mosta3a wentii deja ostoura kethbaa mfabreek bidiin lamarikeen wel fransiis w dkhalt besm elkoura bech ta3mel cha3beya wmen 8adii kassert le essyasa w me essyaysa tnatert 3a erreasa w t9oul jeey bech ta7mii fi belii mocheek tama3 w 3andeek flouus moch mta3eek ama elli na3rfou elli ben alii w jme3touu elkol met5abbin biik wath7a 3al e5eer w sahla barchaa,2
bravoo 3ejbetni barcha la8nya bravo mara o5ra,1
nchallah rabbi m3ahom,1
chmatta fikom ya ta7ana,2
ese3a hiya 7orra fech tghani w zid rahi ghoneya mch clash waella message lel twensa manetha mayhemech fel les parol mta el ghneya,1
yee bro yee takila asm3ni chkun 9al eli cap hekom shah much ndefa3 3lih but hka l7a9 famch dalil wahda7,2
hh kess meda,2
inti labes 3lik et book min kroz mta3 li bled ach mjeub zook omeik li télévision,2
l attaken y a slouma svp jibellna hajja béhya mouch touzgarr,1
kolna m3ak et confiance totale en vous,1
wala ya3ref ya7ki,1
inchallah fi hajja,1
bèch t3awin jam3itik 3arras wil 3in bech bsawtoulik fil inti5abeet 7izbyya ti7lim,2
mala moi aussi wou men kbalkom ayah,2
salah masheklk mtaa tasyir f lidara o eshry joueret behyn osref rahy lkoura tawa walet flous weli yadfa3 akther ysayter jib joueret kbar o zid tala3 maahom joueret sghar bch yekhdhou khebra,2
ana min alg ms nakrh tunis ma3jbtnish mink wlh,2
bsara7a 3andou l7a9 za3ma mchina mechya behi fl entidebet w mba3d 7basna w kothrt lmechekl ye si slim chouflna 7ouloul w ezrboulna chway ma3adch wa9t 9rib youfa lmercato w a7na fadina ml icha3at wl kethb,1
bellehi irta7 enti,2
ba7thik wrjiin ma3toug kif kif,2
kenkom 3al klem zeyed mafamech wehed fikom may9oulech klem zeyed bel kbkr bsghir b nse berjel w kenkom 3la do5an mab9a 7ad mayetkayafch donc yezziw ble nife9,2
mortadha omg mahleeq naash9eq ena leghneye toop aalekher,1
fa9ido chaye la you3etih,2
ben ja3far maynajjamch w may7ibbech ye9if wi defi3 3al chouhade2 wil jar7a wi zwewla i7ib idefi3 3al 7orria wil 3ra w zid tawa derou bih innise2 eddimo 9ratiet 3ad ti chnouwa nidhalou,2
akthar rais kenet 3andou cha3bya w ken el jomhour m3ak w ighani besmek leken le3ned w takabor waslouk lel wadh3 hedha to93od rais sebe9 w ne7termouk,1
bellehi rou7 nayek,2
sidek enta ya9awed rabi em3ak slouma,2
hh manajaltech tssayer jam3iya ryafhiya bech tssayer dawla w chawrou fik wagt dhalem,2
rabi m3ak ya si slim nchalah marbou7a elkolna m3ak,1
ca yadawla,1
elfriki esmo dima ekhwaf em3a slim,1
bassem bravo,1
nhibik barcha ya haloma,1
ektoulna lyrics louta aman,1
wa7dk ya si slim,1
bravo mele5er,1
